created_date,account_name,campaign_objective,impressions,reach,clicks,link_clicks,content_views,add_to_cart,purchase,purchase_value,amount_spent,month,is_weekend,is_ramadhan,client_name,industry,ctr_percentage,cpc,cvr_percentage,roas,aov,cpr
2023-05-26,Client A - Fashion,Traffic,656163,265165,44141,40007,0,0,0,0.0,4181357.0,2023-05,False,False,Client A,Fashion,6.73,105.0,0.0,0.0,0.0,0.0
2023-05-26,Client B - Beauty,Sales,875770,454915,27563,26175,7182,211,624,3464264.0,1242513.0,2023-05,False,False,Client B,Beauty,3.15,47.0,2.38,2.79,5552.0,1991.0
2023-05-26,Client C - Fashion,Traffic,890440,154270,54748,35122,0,0,0,0.0,902709.0,2023-05,False,False,Client C,Fashion,6.15,26.0,0.0,0.0,0.0,0.0
2023-05-26,Client C - Fashion,Sales,268865,237752,92741,30582,2094,499,996,6896316.0,3342581.0,2023-05,False,False,Client C,Fashion,34.49,109.0,3.26,2.06,6924.0,3356.0
2023-05-26,Client D - Beauty,Traffic,346473,301211,89922,17179,0,0,0,0.0,3930802.0,2023-05,False,False,Client D,Beauty,25.95,229.0,0.0,0.0,0.0,0.0
2023-05-26,Client D - Beauty,Sales,614247,343204,37376,23631,3051,505,834,3807177.0,4364100.0,2023-05,False,False,Client D,Beauty,6.08,185.0,3.53,0.87,4565.0,5233.0
2023-05-26,Client F - FMCG,Traffic,615373,153931,83353,44499,0,0,0,0.0,865838.0,2023-05,False,False,Client F,FMCG,13.55,19.0,0.0,0.0,0.0,0.0
2023-05-27,Client A - Fashion,Traffic,258569,121515,75564,24689,0,0,0,0.0,2160796.0,2023-05,True,False,Client A,Fashion,29.22,88.0,0.0,0.0,0.0,0.0
2023-05-27,Client A - Fashion,Sales,961464,383966,89665,42053,8213,765,522,1607529.0,3742252.0,2023-05,True,False,Client A,Fashion,9.33,89.0,1.24,0.43,3080.0,7169.0
2023-05-27,Client B - Beauty,Sales,769034,267658,19740,13104,5553,980,109,2061620.0,2858861.0,2023-05,True,False,Client B,Beauty,2.57,218.0,0.83,0.72,18914.0,26228.0
2023-05-27,Client C - Fashion,Traffic,555622,103809,55090,24468,0,0,0,0.0,678988.0,2023-05,True,False,Client C,Fashion,9.92,28.0,0.0,0.0,0.0,0.0
2023-05-27,Client C - Fashion,Sales,980252,329642,55019,30551,7462,301,904,2339060.0,3998672.0,2023-05,True,False,Client C,Fashion,5.61,131.0,2.96,0.58,2587.0,4423.0
2023-05-27,Client D - Beauty,Traffic,862968,62187,76817,12672,0,0,0,0.0,3635123.0,2023-05,True,False,Client D,Beauty,8.9,287.0,0.0,0.0,0.0,0.0
2023-05-27,Client D - Beauty,Sales,710448,97941,77442,49848,3664,491,83,3699203.0,2212125.0,2023-05,True,False,Client D,Beauty,10.9,44.0,0.17,1.67,44569.0,26652.0
2023-05-27,Client E - FMCG,Traffic,434352,79349,70949,29538,0,0,0,0.0,2767682.0,2023-05,True,False,Client E,FMCG,16.33,94.0,0.0,0.0,0.0,0.0
2023-05-27,Client E - FMCG,Sales,423094,321460,87198,12392,9900,223,771,3044414.0,293759.0,2023-05,True,False,Client E,FMCG,20.61,24.0,6.22,10.36,3949.0,381.0
2023-05-27,Client F - FMCG,Sales,657640,55042,34206,14344,4262,757,200,1123330.0,3816398.0,2023-05,True,False,Client F,FMCG,5.2,266.0,1.39,0.29,5617.0,19082.0
2023-05-28,Client A - Fashion,Traffic,700348,332285,83788,6116,0,0,0,0.0,563935.0,2023-05,True,False,Client A,Fashion,11.96,92.0,0.0,0.0,0.0,0.0
2023-05-28,Client A - Fashion,Sales,231275,174541,46047,45886,3241,686,252,2787325.0,3784288.0,2023-05,True,False,Client A,Fashion,19.91,82.0,0.55,0.74,11061.0,15017.0
2023-05-28,Client C - Fashion,Traffic,678034,238377,74071,12238,0,0,0,0.0,3369249.0,2023-05,True,False,Client C,Fashion,10.92,275.0,0.0,0.0,0.0,0.0
2023-05-28,Client C - Fashion,Sales,466246,315195,50511,41994,2099,307,156,4242503.0,695659.0,2023-05,True,False,Client C,Fashion,10.83,17.0,0.37,6.1,27196.0,4459.0
2023-05-28,Client D - Beauty,Sales,773339,486480,81187,21729,1917,990,31,6372513.0,1810254.0,2023-05,True,False,Client D,Beauty,10.5,83.0,0.14,3.52,205565.0,58395.0
2023-05-28,Client E - FMCG,Sales,574477,366482,95676,43038,7804,674,848,1877654.0,1224272.0,2023-05,True,False,Client E,FMCG,16.65,28.0,1.97,1.53,2214.0,1444.0
2023-05-29,Client A - Fashion,Traffic,236299,61712,44494,6136,0,0,0,0.0,1789698.0,2023-05,False,False,Client A,Fashion,18.83,292.0,0.0,0.0,0.0,0.0
2023-05-29,Client A - Fashion,Sales,580266,112857,73976,24684,9271,612,356,6011899.0,1878693.0,2023-05,False,False,Client A,Fashion,12.75,76.0,1.44,3.2,16887.0,5277.0
2023-05-29,Client B - Beauty,Traffic,946924,205627,50429,36589,0,0,0,0.0,643797.0,2023-05,False,False,Client B,Beauty,5.33,18.0,0.0,0.0,0.0,0.0
2023-05-29,Client C - Fashion,Traffic,651655,318284,96699,41699,0,0,0,0.0,4896828.0,2023-05,False,False,Client C,Fashion,14.84,117.0,0.0,0.0,0.0,0.0
2023-05-29,Client E - FMCG,Traffic,976552,252893,87529,20837,0,0,0,0.0,592243.0,2023-05,False,False,Client E,FMCG,8.96,28.0,0.0,0.0,0.0,0.0
2023-05-29,Client E - FMCG,Sales,161272,146767,32748,10032,4640,227,586,735951.0,1052893.0,2023-05,False,False,Client E,FMCG,20.31,105.0,5.84,0.7,1256.0,1797.0
2023-05-29,Client F - FMCG,Traffic,516782,353238,84324,26451,0,0,0,0.0,2111986.0,2023-05,False,False,Client F,FMCG,16.32,80.0,0.0,0.0,0.0,0.0
2023-05-29,Client F - FMCG,Sales,164120,137466,94492,27580,6184,688,990,2086479.0,1348933.0,2023-05,False,False,Client F,FMCG,57.57,49.0,3.59,1.55,2108.0,1363.0
2023-05-30,Client A - Fashion,Traffic,629207,263549,92422,15957,0,0,0,0.0,1720973.0,2023-05,False,False,Client A,Fashion,14.69,108.0,0.0,0.0,0.0,0.0
2023-05-30,Client B - Beauty,Sales,989423,417244,60341,7049,6494,598,75,821471.0,2688893.0,2023-05,False,False,Client B,Beauty,6.1,381.0,1.06,0.31,10953.0,35852.0
2023-05-30,Client C - Fashion,Sales,516277,199513,74490,16132,7243,469,876,6130287.0,3898960.0,2023-05,False,False,Client C,Fashion,14.43,242.0,5.43,1.57,6998.0,4451.0
2023-05-30,Client E - FMCG,Traffic,647373,348907,26596,7824,0,0,0,0.0,2247790.0,2023-05,False,False,Client E,FMCG,4.11,287.0,0.0,0.0,0.0,0.0
2023-05-30,Client E - FMCG,Sales,621531,249936,68385,18306,9720,132,799,7942607.0,1929986.0,2023-05,False,False,Client E,FMCG,11.0,105.0,4.36,4.12,9941.0,2416.0
2023-05-30,Client F - FMCG,Traffic,839079,470268,83956,14852,0,0,0,0.0,3907186.0,2023-05,False,False,Client F,FMCG,10.01,263.0,0.0,0.0,0.0,0.0
2023-05-30,Client F - FMCG,Sales,671480,288199,64776,8721,5813,875,731,5818965.0,4215739.0,2023-05,False,False,Client F,FMCG,9.65,483.0,8.38,1.38,7960.0,5767.0
2023-05-31,Client A - Fashion,Traffic,402548,330256,76791,29302,0,0,0,0.0,1822914.0,2023-05,False,False,Client A,Fashion,19.08,62.0,0.0,0.0,0.0,0.0
2023-05-31,Client B - Beauty,Traffic,811209,244660,81242,14995,0,0,0,0.0,3952366.0,2023-05,False,False,Client B,Beauty,10.01,264.0,0.0,0.0,0.0,0.0
2023-05-31,Client C - Fashion,Traffic,414177,279591,85359,10113,0,0,0,0.0,1462010.0,2023-05,False,False,Client C,Fashion,20.61,145.0,0.0,0.0,0.0,0.0
2023-05-31,Client D - Beauty,Traffic,750300,134037,89100,26726,0,0,0,0.0,3208587.0,2023-05,False,False,Client D,Beauty,11.88,120.0,0.0,0.0,0.0,0.0
2023-05-31,Client D - Beauty,Sales,345476,252361,68604,14524,2703,931,570,5330876.0,327133.0,2023-05,False,False,Client D,Beauty,19.86,23.0,3.92,16.3,9352.0,574.0
2023-05-31,Client E - FMCG,Traffic,337123,281196,50591,34091,0,0,0,0.0,1983952.0,2023-05,False,False,Client E,FMCG,15.01,58.0,0.0,0.0,0.0,0.0
2023-05-31,Client E - FMCG,Sales,621765,279415,92011,20250,5722,211,947,7940346.0,1391950.0,2023-05,False,False,Client E,FMCG,14.8,69.0,4.68,5.7,8385.0,1470.0
2023-05-31,Client F - FMCG,Traffic,905901,406615,72064,38216,0,0,0,0.0,3806361.0,2023-05,False,False,Client F,FMCG,7.95,100.0,0.0,0.0,0.0,0.0
2023-06-01,Client A - Fashion,Traffic,842594,458727,25190,22594,0,0,0,0.0,4220780.0,2023-06,False,False,Client A,Fashion,2.99,187.0,0.0,0.0,0.0,0.0
2023-06-01,Client B - Beauty,Sales,972190,129414,45218,24059,3207,204,940,3433953.0,849417.0,2023-06,False,False,Client B,Beauty,4.65,35.0,3.91,4.04,3653.0,904.0
2023-06-01,Client C - Fashion,Traffic,768074,105866,65815,14239,0,0,0,0.0,1861353.0,2023-06,False,False,Client C,Fashion,8.57,131.0,0.0,0.0,0.0,0.0
2023-06-01,Client D - Beauty,Sales,473058,174636,83523,8825,8638,104,643,3222956.0,120887.0,2023-06,False,False,Client D,Beauty,17.66,14.0,7.29,26.66,5012.0,188.0
2023-06-01,Client E - FMCG,Traffic,567517,433730,79009,42031,0,0,0,0.0,3830869.0,2023-06,False,False,Client E,FMCG,13.92,91.0,0.0,0.0,0.0,0.0
2023-06-01,Client E - FMCG,Sales,609851,97471,44263,28313,5916,645,83,6341231.0,2654102.0,2023-06,False,False,Client E,FMCG,7.26,94.0,0.29,2.39,76400.0,31977.0
2023-06-01,Client F - FMCG,Sales,419114,373871,79576,34653,6174,732,56,1436683.0,3232062.0,2023-06,False,False,Client F,FMCG,18.99,93.0,0.16,0.44,25655.0,57715.0
2023-06-02,Client B - Beauty,Traffic,725179,409714,57356,11842,0,0,0,0.0,2058638.0,2023-06,False,False,Client B,Beauty,7.91,174.0,0.0,0.0,0.0,0.0
2023-06-02,Client B - Beauty,Sales,884112,196389,80274,12785,1770,615,424,7153457.0,1156425.0,2023-06,False,False,Client B,Beauty,9.08,90.0,3.32,6.19,16871.0,2727.0
2023-06-02,Client C - Fashion,Traffic,484208,217339,45618,37339,0,0,0,0.0,1225962.0,2023-06,False,False,Client C,Fashion,9.42,33.0,0.0,0.0,0.0,0.0
2023-06-02,Client D - Beauty,Traffic,554931,208327,71210,17974,0,0,0,0.0,1501897.0,2023-06,False,False,Client D,Beauty,12.83,84.0,0.0,0.0,0.0,0.0
2023-06-02,Client D - Beauty,Sales,437263,167278,88510,11019,5827,532,21,3646089.0,530092.0,2023-06,False,False,Client D,Beauty,20.24,48.0,0.19,6.88,173623.0,25242.0
2023-06-02,Client E - FMCG,Traffic,539771,467128,41911,12255,0,0,0,0.0,2641255.0,2023-06,False,False,Client E,FMCG,7.76,216.0,0.0,0.0,0.0,0.0
2023-06-02,Client F - FMCG,Traffic,280867,202156,73583,47256,0,0,0,0.0,3078787.0,2023-06,False,False,Client F,FMCG,26.2,65.0,0.0,0.0,0.0,0.0
2023-06-03,Client A - Fashion,Sales,715870,366698,69607,31773,9111,470,739,211117.0,4731057.0,2023-06,True,False,Client A,Fashion,9.72,149.0,2.33,0.04,286.0,6402.0
2023-06-03,Client B - Beauty,Traffic,969890,218075,36734,27722,0,0,0,0.0,3897326.0,2023-06,True,False,Client B,Beauty,3.79,141.0,0.0,0.0,0.0,0.0
2023-06-03,Client B - Beauty,Sales,922415,229668,76863,25584,7687,198,246,895727.0,2048362.0,2023-06,True,False,Client B,Beauty,8.33,80.0,0.96,0.44,3641.0,8327.0
2023-06-03,Client C - Fashion,Traffic,571737,275996,73445,35795,0,0,0,0.0,4998097.0,2023-06,True,False,Client C,Fashion,12.85,140.0,0.0,0.0,0.0,0.0
2023-06-03,Client C - Fashion,Sales,985053,433607,59728,43823,2860,938,795,3153139.0,1989366.0,2023-06,True,False,Client C,Fashion,6.06,45.0,1.81,1.58,3966.0,2502.0
2023-06-03,Client D - Beauty,Traffic,459692,441643,96174,7127,0,0,0,0.0,2067918.0,2023-06,True,False,Client D,Beauty,20.92,290.0,0.0,0.0,0.0,0.0
2023-06-03,Client D - Beauty,Sales,709639,163615,74550,15183,6385,893,575,6307746.0,965314.0,2023-06,True,False,Client D,Beauty,10.51,64.0,3.79,6.53,10970.0,1679.0
2023-06-03,Client E - FMCG,Traffic,252678,212339,88818,19864,0,0,0,0.0,3688243.0,2023-06,True,False,Client E,FMCG,35.15,186.0,0.0,0.0,0.0,0.0
2023-06-03,Client F - FMCG,Sales,481281,71293,42491,7718,4320,174,33,2455863.0,3661258.0,2023-06,True,False,Client F,FMCG,8.83,474.0,0.43,0.67,74420.0,110947.0
2023-06-04,Client A - Fashion,Traffic,599793,147407,96883,25682,0,0,0,0.0,3769362.0,2023-06,True,False,Client A,Fashion,16.15,147.0,0.0,0.0,0.0,0.0
2023-06-04,Client B - Beauty,Sales,503776,249809,76455,8523,4463,486,811,4689548.0,2865309.0,2023-06,True,False,Client B,Beauty,15.18,336.0,9.52,1.64,5782.0,3533.0
2023-06-04,Client C - Fashion,Traffic,572993,399629,48081,6456,0,0,0,0.0,2046664.0,2023-06,True,False,Client C,Fashion,8.39,317.0,0.0,0.0,0.0,0.0
2023-06-04,Client D - Beauty,Traffic,386244,267265,55308,16763,0,0,0,0.0,4973751.0,2023-06,True,False,Client D,Beauty,14.32,297.0,0.0,0.0,0.0,0.0
2023-06-04,Client E - FMCG,Traffic,838889,141792,93291,35327,0,0,0,0.0,2039978.0,2023-06,True,False,Client E,FMCG,11.12,58.0,0.0,0.0,0.0,0.0
2023-06-04,Client E - FMCG,Sales,668990,53798,88936,24591,8747,666,11,2985980.0,2857757.0,2023-06,True,False,Client E,FMCG,13.29,116.0,0.04,1.04,271453.0,259796.0
2023-06-04,Client F - FMCG,Traffic,939398,315853,64030,5872,0,0,0,0.0,2165921.0,2023-06,True,False,Client F,FMCG,6.82,369.0,0.0,0.0,0.0,0.0
2023-06-04,Client F - FMCG,Sales,260378,173996,44786,29746,7576,206,102,6295386.0,1704976.0,2023-06,True,False,Client F,FMCG,17.2,57.0,0.34,3.69,61719.0,16715.0
2023-06-05,Client A - Fashion,Traffic,264984,98507,84322,41673,0,0,0,0.0,889135.0,2023-06,False,False,Client A,Fashion,31.82,21.0,0.0,0.0,0.0,0.0
2023-06-05,Client B - Beauty,Traffic,157657,73578,64540,8614,0,0,0,0.0,2899363.0,2023-06,False,False,Client B,Beauty,40.94,337.0,0.0,0.0,0.0,0.0
2023-06-05,Client D - Beauty,Traffic,771985,162287,38945,25126,0,0,0,0.0,3860576.0,2023-06,False,False,Client D,Beauty,5.04,154.0,0.0,0.0,0.0,0.0
2023-06-05,Client E - FMCG,Traffic,737612,297655,76066,14064,0,0,0,0.0,3732503.0,2023-06,False,False,Client E,FMCG,10.31,265.0,0.0,0.0,0.0,0.0
2023-06-05,Client E - FMCG,Sales,803015,466730,51651,17657,7920,421,808,973544.0,2006933.0,2023-06,False,False,Client E,FMCG,6.43,114.0,4.58,0.49,1205.0,2484.0
2023-06-05,Client F - FMCG,Traffic,493880,454559,50536,45875,0,0,0,0.0,3672530.0,2023-06,False,False,Client F,FMCG,10.23,80.0,0.0,0.0,0.0,0.0
2023-06-05,Client F - FMCG,Sales,237984,84904,44073,8415,1242,556,988,7361687.0,2478705.0,2023-06,False,False,Client F,FMCG,18.52,295.0,11.74,2.97,7451.0,2509.0
2023-06-06,Client A - Fashion,Traffic,791685,218096,69806,19992,0,0,0,0.0,3101228.0,2023-06,False,False,Client A,Fashion,8.82,155.0,0.0,0.0,0.0,0.0
2023-06-06,Client A - Fashion,Sales,271643,159590,45146,32730,4673,811,788,2173857.0,673143.0,2023-06,False,False,Client A,Fashion,16.62,21.0,2.41,3.23,2759.0,854.0
2023-06-06,Client B - Beauty,Sales,672022,499923,86147,18114,4284,623,179,4091358.0,758083.0,2023-06,False,False,Client B,Beauty,12.82,42.0,0.99,5.4,22857.0,4235.0
2023-06-06,Client C - Fashion,Traffic,690527,405869,66366,31452,0,0,0,0.0,3560262.0,2023-06,False,False,Client C,Fashion,9.61,113.0,0.0,0.0,0.0,0.0
2023-06-06,Client C - Fashion,Sales,945833,429432,97025,18036,5161,219,187,2457534.0,4032972.0,2023-06,False,False,Client C,Fashion,10.26,224.0,1.04,0.61,13142.0,21567.0
2023-06-06,Client D - Beauty,Traffic,384449,118510,60148,30059,0,0,0,0.0,4468691.0,2023-06,False,False,Client D,Beauty,15.65,149.0,0.0,0.0,0.0,0.0
2023-06-06,Client D - Beauty,Sales,934980,359686,46807,8755,7979,789,210,7674804.0,3211316.0,2023-06,False,False,Client D,Beauty,5.01,367.0,2.4,2.39,36547.0,15292.0
2023-06-06,Client E - FMCG,Traffic,216434,189543,78120,41672,0,0,0,0.0,3594940.0,2023-06,False,False,Client E,FMCG,36.09,86.0,0.0,0.0,0.0,0.0
2023-06-06,Client F - FMCG,Sales,464327,87548,57336,46896,8898,418,183,2524400.0,4361123.0,2023-06,False,False,Client F,FMCG,12.35,93.0,0.39,0.58,13795.0,23831.0
2023-06-07,Client A - Fashion,Traffic,652088,343805,82165,41820,0,0,0,0.0,1325141.0,2023-06,False,False,Client A,Fashion,12.6,32.0,0.0,0.0,0.0,0.0
2023-06-07,Client A - Fashion,Sales,713421,150069,39312,17905,1703,294,115,7384735.0,1186086.0,2023-06,False,False,Client A,Fashion,5.51,66.0,0.64,6.23,64215.0,10314.0
2023-06-07,Client B - Beauty,Sales,898357,154355,89225,29502,2332,517,648,2848549.0,4459780.0,2023-06,False,False,Client B,Beauty,9.93,151.0,2.2,0.64,4396.0,6882.0
2023-06-07,Client D - Beauty,Traffic,347363,201659,96309,13320,0,0,0,0.0,1096171.0,2023-06,False,False,Client D,Beauty,27.73,82.0,0.0,0.0,0.0,0.0
2023-06-07,Client D - Beauty,Sales,398446,79911,93061,13144,1882,375,519,4074922.0,3341200.0,2023-06,False,False,Client D,Beauty,23.36,254.0,3.95,1.22,7851.0,6438.0
2023-06-07,Client E - FMCG,Sales,581037,450564,31794,7820,6315,156,43,5797191.0,4048569.0,2023-06,False,False,Client E,FMCG,5.47,518.0,0.55,1.43,134818.0,94153.0
2023-06-07,Client F - FMCG,Traffic,724063,328981,99983,6357,0,0,0,0.0,3670263.0,2023-06,False,False,Client F,FMCG,13.81,577.0,0.0,0.0,0.0,0.0
2023-06-08,Client A - Fashion,Traffic,556790,133100,81826,7647,0,0,0,0.0,3531930.0,2023-06,False,False,Client A,Fashion,14.7,462.0,0.0,0.0,0.0,0.0
2023-06-08,Client B - Beauty,Traffic,310383,214108,64971,30674,0,0,0,0.0,2722310.0,2023-06,False,False,Client B,Beauty,20.93,89.0,0.0,0.0,0.0,0.0
2023-06-08,Client C - Fashion,Traffic,280721,221916,23664,21008,0,0,0,0.0,1427108.0,2023-06,False,False,Client C,Fashion,8.43,68.0,0.0,0.0,0.0,0.0
2023-06-08,Client C - Fashion,Sales,654340,174214,91184,13721,9069,605,878,1871663.0,2452077.0,2023-06,False,False,Client C,Fashion,13.94,179.0,6.4,0.76,2132.0,2793.0
2023-06-08,Client D - Beauty,Traffic,688313,278209,84842,42827,0,0,0,0.0,3131566.0,2023-06,False,False,Client D,Beauty,12.33,73.0,0.0,0.0,0.0,0.0
2023-06-08,Client D - Beauty,Sales,629672,174183,35685,16674,9170,339,263,3111237.0,3765186.0,2023-06,False,False,Client D,Beauty,5.67,226.0,1.58,0.83,11830.0,14316.0
2023-06-09,Client A - Fashion,Sales,774247,394052,42953,12642,2626,308,207,6019493.0,1564675.0,2023-06,False,False,Client A,Fashion,5.55,124.0,1.64,3.85,29080.0,7559.0
2023-06-09,Client C - Fashion,Traffic,625709,112355,94361,44136,0,0,0,0.0,4124886.0,2023-06,False,False,Client C,Fashion,15.08,93.0,0.0,0.0,0.0,0.0
2023-06-09,Client C - Fashion,Sales,808534,169753,72792,12598,4356,784,424,4231235.0,1612026.0,2023-06,False,False,Client C,Fashion,9.0,128.0,3.37,2.62,9979.0,3802.0
2023-06-09,Client D - Beauty,Traffic,254945,142386,68226,46749,0,0,0,0.0,3930811.0,2023-06,False,False,Client D,Beauty,26.76,84.0,0.0,0.0,0.0,0.0
2023-06-09,Client D - Beauty,Sales,961713,231602,27445,24190,8051,687,442,1077437.0,3173336.0,2023-06,False,False,Client D,Beauty,2.85,131.0,1.83,0.34,2438.0,7179.0
2023-06-09,Client E - FMCG,Traffic,358086,122255,37416,15732,0,0,0,0.0,3685691.0,2023-06,False,False,Client E,FMCG,10.45,234.0,0.0,0.0,0.0,0.0
2023-06-09,Client E - FMCG,Sales,927581,177006,91130,22089,2117,405,175,2934574.0,1498979.0,2023-06,False,False,Client E,FMCG,9.82,68.0,0.79,1.96,16769.0,8566.0
2023-06-09,Client F - FMCG,Traffic,677803,366602,71344,40756,0,0,0,0.0,4465239.0,2023-06,False,False,Client F,FMCG,10.53,110.0,0.0,0.0,0.0,0.0
2023-06-09,Client F - FMCG,Sales,532530,108413,78796,36316,9813,707,23,5896062.0,3905895.0,2023-06,False,False,Client F,FMCG,14.8,108.0,0.06,1.51,256351.0,169822.0
2023-06-10,Client A - Fashion,Sales,565594,111850,50317,6668,5129,913,107,2179157.0,875326.0,2023-06,True,False,Client A,Fashion,8.9,131.0,1.6,2.49,20366.0,8181.0
2023-06-10,Client B - Beauty,Traffic,799093,382684,61749,43781,0,0,0,0.0,473373.0,2023-06,True,False,Client B,Beauty,7.73,11.0,0.0,0.0,0.0,0.0
2023-06-10,Client C - Fashion,Traffic,370693,178804,72233,44694,0,0,0,0.0,411969.0,2023-06,True,False,Client C,Fashion,19.49,9.0,0.0,0.0,0.0,0.0
2023-06-10,Client C - Fashion,Sales,457505,143241,37837,20663,5540,728,18,4734525.0,3589581.0,2023-06,True,False,Client C,Fashion,8.27,174.0,0.09,1.32,263029.0,199421.0
2023-06-10,Client D - Beauty,Traffic,963474,288645,79263,38137,0,0,0,0.0,2902721.0,2023-06,True,False,Client D,Beauty,8.23,76.0,0.0,0.0,0.0,0.0
2023-06-10,Client F - FMCG,Traffic,683100,358154,97317,12646,0,0,0,0.0,4044398.0,2023-06,True,False,Client F,FMCG,14.25,320.0,0.0,0.0,0.0,0.0
2023-06-10,Client F - FMCG,Sales,677562,441670,87059,13167,1221,105,946,7740540.0,4084086.0,2023-06,True,False,Client F,FMCG,12.85,310.0,7.18,1.9,8182.0,4317.0
2023-06-11,Client A - Fashion,Traffic,915503,308931,51384,42130,0,0,0,0.0,2734333.0,2023-06,True,False,Client A,Fashion,5.61,65.0,0.0,0.0,0.0,0.0
2023-06-11,Client A - Fashion,Sales,808818,278019,58019,35823,1448,430,803,1589304.0,272366.0,2023-06,True,False,Client A,Fashion,7.17,8.0,2.24,5.84,1979.0,339.0
2023-06-11,Client B - Beauty,Traffic,332557,325248,98863,19104,0,0,0,0.0,2383027.0,2023-06,True,False,Client B,Beauty,29.73,125.0,0.0,0.0,0.0,0.0
2023-06-11,Client C - Fashion,Traffic,443993,119101,97165,49327,0,0,0,0.0,4136927.0,2023-06,True,False,Client C,Fashion,21.88,84.0,0.0,0.0,0.0,0.0
2023-06-11,Client C - Fashion,Sales,906732,169045,71496,22416,5368,170,387,763579.0,3801501.0,2023-06,True,False,Client C,Fashion,7.89,170.0,1.73,0.2,1973.0,9823.0
2023-06-11,Client E - FMCG,Sales,762785,427658,95532,43533,1559,883,65,2127549.0,4509176.0,2023-06,True,False,Client E,FMCG,12.52,104.0,0.15,0.47,32732.0,69372.0
2023-06-11,Client F - FMCG,Traffic,632632,303857,74406,11869,0,0,0,0.0,4117953.0,2023-06,True,False,Client F,FMCG,11.76,347.0,0.0,0.0,0.0,0.0
2023-06-12,Client A - Fashion,Traffic,148950,64478,18337,16985,0,0,0,0.0,4537366.0,2023-06,False,False,Client A,Fashion,12.31,267.0,0.0,0.0,0.0,0.0
2023-06-12,Client B - Beauty,Traffic,313046,306614,41213,16469,0,0,0,0.0,3565926.0,2023-06,False,False,Client B,Beauty,13.17,217.0,0.0,0.0,0.0,0.0
2023-06-12,Client B - Beauty,Sales,197077,168016,71920,41854,3307,431,670,2836451.0,749826.0,2023-06,False,False,Client B,Beauty,36.49,18.0,1.6,3.78,4234.0,1119.0
2023-06-12,Client C - Fashion,Traffic,447055,411580,38715,16930,0,0,0,0.0,3719457.0,2023-06,False,False,Client C,Fashion,8.66,220.0,0.0,0.0,0.0,0.0
2023-06-12,Client C - Fashion,Sales,325613,265719,79397,38311,7077,367,127,1419767.0,3709335.0,2023-06,False,False,Client C,Fashion,24.38,97.0,0.33,0.38,11179.0,29207.0
2023-06-12,Client D - Beauty,Sales,681375,208985,27999,18129,2190,662,752,2642792.0,1767647.0,2023-06,False,False,Client D,Beauty,4.11,98.0,4.15,1.5,3514.0,2351.0
2023-06-12,Client E - FMCG,Sales,707830,301102,42161,38306,6801,479,956,6253327.0,4329037.0,2023-06,False,False,Client E,FMCG,5.96,113.0,2.5,1.44,6541.0,4528.0
2023-06-12,Client F - FMCG,Traffic,639464,228040,46825,32083,0,0,0,0.0,2998273.0,2023-06,False,False,Client F,FMCG,7.32,93.0,0.0,0.0,0.0,0.0
2023-06-13,Client A - Fashion,Traffic,799381,241859,45443,7009,0,0,0,0.0,924187.0,2023-06,False,False,Client A,Fashion,5.68,132.0,0.0,0.0,0.0,0.0
2023-06-13,Client A - Fashion,Sales,653259,155878,50373,15039,9195,734,205,182641.0,4019193.0,2023-06,False,False,Client A,Fashion,7.71,267.0,1.36,0.05,891.0,19606.0
2023-06-13,Client B - Beauty,Sales,911521,122230,50547,48598,6445,785,160,2642001.0,2513584.0,2023-06,False,False,Client B,Beauty,5.55,52.0,0.33,1.05,16513.0,15710.0
2023-06-13,Client C - Fashion,Traffic,553041,253007,55153,13076,0,0,0,0.0,205622.0,2023-06,False,False,Client C,Fashion,9.97,16.0,0.0,0.0,0.0,0.0
2023-06-13,Client C - Fashion,Sales,572604,56260,93015,40030,4529,401,338,5955132.0,3127675.0,2023-06,False,False,Client C,Fashion,16.24,78.0,0.84,1.9,17619.0,9253.0
2023-06-13,Client D - Beauty,Traffic,973693,440856,93502,47520,0,0,0,0.0,4328428.0,2023-06,False,False,Client D,Beauty,9.6,91.0,0.0,0.0,0.0,0.0
2023-06-13,Client D - Beauty,Sales,716071,358400,83227,30261,8066,921,399,3182378.0,4357213.0,2023-06,False,False,Client D,Beauty,11.62,144.0,1.32,0.73,7976.0,10920.0
2023-06-13,Client E - FMCG,Sales,940581,103293,85142,15629,6023,235,853,7750456.0,1659035.0,2023-06,False,False,Client E,FMCG,9.05,106.0,5.46,4.67,9086.0,1945.0
2023-06-13,Client F - FMCG,Traffic,551626,231790,76605,7815,0,0,0,0.0,270692.0,2023-06,False,False,Client F,FMCG,13.89,35.0,0.0,0.0,0.0,0.0
2023-06-13,Client F - FMCG,Sales,587282,107960,31555,28448,9554,966,757,6267420.0,948542.0,2023-06,False,False,Client F,FMCG,5.37,33.0,2.66,6.61,8279.0,1253.0
2023-06-14,Client A - Fashion,Traffic,852691,312777,63941,44921,0,0,0,0.0,4219573.0,2023-06,False,False,Client A,Fashion,7.5,94.0,0.0,0.0,0.0,0.0
2023-06-14,Client A - Fashion,Sales,170737,58311,67925,41661,2614,950,560,2119290.0,733791.0,2023-06,False,False,Client A,Fashion,39.78,18.0,1.34,2.89,3784.0,1310.0
